tokens,ner_tags,story_id
"['In' 'the' ""man's"" 'own' 'words' 'just' 'when' 'the' 'fog' 'was'
 'thickest' 'the' 'engines' 'broke' 'down']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['They' 'had' 'been' 'doing' 'this' 'for' 'some' 'weeks' 'and' 'we' 'were'
 'too' 'weary' 'to' 'care']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['I' 'went' 'forward' 'of' 'the' 'bridge' 'and' 'leaned' 'over' 'the'
 'side' 'wondering' 'where' 'I' 'should' 'ever' 'get' 'something' 'that'
 'I' 'could' 'call' 'a' 'ship' 'and' 'whether' 'the' 'old' 'hulk' 'would'
 'fall' 'to' 'pieces' 'as' 'she' 'lay']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['The' 'fog' 'was' 'as' 'thick' 'as' 'any' 'London' 'one' 'but' 'as'
 'white' 'as' 'steam']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['While' 'they' 'were' 'tinkering' 'at' 'the' 'engines' 'below' 'I'
 'heard' 'a' 'voice' 'in' 'the' 'fog' 'about' 'twenty' 'yards' 'from'
 'the' ""ship's"" 'side' 'calling' 'out' 'Can' 'you' 'climb' 'on' 'board'
 'if' 'we' 'throw' 'you' 'a' 'rope']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['That' 'startled' 'me' 'because' 'I' 'fancied' 'we' 'were' 'going' 'to'
 'be' 'run' 'down' 'the' 'next' 'minute' 'by' 'a' 'ship' 'engaged' 'in'
 'rescuing' 'a' 'man' 'overboard']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],167
"['I' 'shouted' 'for' 'the' 'engine-room' 'whistle' 'and' 'it' 'whistled'
 'about' 'five' 'minutes' 'but' 'never' 'the' 'sound' 'of' 'a' 'ship'
 'could' 'we' 'hear']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['The' ""ship's"" 'boy' 'came' 'forward' 'with' 'some' 'biscuit' 'for' 'me']",[0 0 1 0 0 0 0 0 0 0],167
"['As' 'he' 'put' 'it' 'into' 'my' 'hand' 'I' 'heard' 'the' 'voice' 'in'
 'the' 'fog' 'crying' 'out' 'about' 'throwing' 'us' 'a' 'rope']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
['This' 'time' 'it' 'was' 'the' 'boy' 'that' 'yelled' 'Ship' 'on' 'us'],[0 0 0 0 0 1 0 0 0 0 0],167
"['and' 'off' 'went' 'the' 'whistle' 'again' 'while' 'the' 'men' 'in' 'the'
 'engine-room' 'it' 'generally' 'took' 'the' ""ship's"" 'crew' 'to' 'repair'
 'the' ""Hespa's"" 'engines' 'tumbled' 'upon' 'deck' 'to' 'know' 'what' 'we'
 'were' 'doing']",[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['I' 'told' 'them' 'about' 'the' 'hail' 'and' 'we' 'listened' 'in' 'the'
 'smother' 'of' 'the' 'fog' 'for' 'the' 'sound' 'of' 'a' 'screw']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['We' 'listened' 'for' 'ten' 'minutes' 'then' 'we' 'blew' 'the' 'whistle'
 'for' 'another' 'ten']",[0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['Then' 'the' 'crew' 'began' 'to' 'call' 'the' ""ship's"" 'boy' 'a' 'fool'
 'meaning' 'that' 'the' 'third' 'mate' 'was' 'no' 'better']",[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],167
"['When' 'they' 'were' 'going' 'down' 'below' 'I' 'heard' 'the' 'hail'
 'the' 'third' 'time' 'so' 'did' 'the' ""ship's"" 'boy']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],167
"['There' 'you' 'are' 'I' 'said' 'it' 'is' 'not' 'twenty' 'yards' 'from'
 'us']",[0 0 0 0 0 0 0 0 0 0 0 0],167
['The' 'engineer' 'sings' 'out' 'I' 'heard' 'it' 'too'],[0 0 0 0 0 0 0 0],167
['Are' 'you' 'all' 'asleep'],[0 0 0 0],167
"['Then' 'the' 'crew' 'began' 'to' 'swear' 'at' 'the' 'engineer' 'and'
 'what' 'with' 'discussion' 'argument' 'and' 'a' 'little' 'swearing' 'for'
 'there' 'is' 'not' 'much' 'discipline' 'on' 'board' 'a' 'tramp' 'we'
 'raised' 'such' 'a' 'row' 'that' 'our' 'skipper' 'came' 'aft' 'to'
 'enquire']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",167
"['I' 'the' 'engineer' 'and' 'the' ""ship's"" 'boy' 'stuck' 'to' 'our' 'tale']",[0 0 0 0 0 0 1 0 0 0 0],167
"['Voices' 'or' 'no' 'voices' 'said' 'the' 'captain' ""you'd"" 'better'
 'patch' 'the' 'old' 'engines' 'up' 'and' 'see' 'if' ""you've"" 'got'
 'enough' 'steam' 'to' 'whistle' 'with']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"[""I've"" 'a' 'notion' 'that' ""we've"" 'got' 'into' 'rather' 'too' 'crowded'
 'ways']",[0 0 0 0 0 0 0 0 0 0 0],167
"['The' 'engineer' 'stayed' 'on' 'deck' 'while' 'the' 'men' 'went' 'down'
 'below']",[0 0 0 0 0 0 0 1 0 0 0],167
"['The' 'skipper' ""hadn't"" 'got' 'back' 'to' 'the' 'chart-room' 'before'
 'I' 'saw' 'thirty' 'feet' 'of' 'bowsprit' 'hanging' 'over' 'the' 'break'
 'of' 'the' ""fo'c'sle""]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['Thirty' 'feet' 'of' 'bowsprit' 'sir' ""doesn't"" 'belong' 'to' 'anything'
 'that' 'sails' 'the' 'seas' 'except' 'a' 'sailing-ship' 'or' 'a'
 'man-of-war']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['I' 'speculated' 'quite' 'a' 'long' 'time' 'with' 'my' 'hands' 'on' 'the'
 'bulwarks' 'as' 'to' 'whether' 'our' 'friend' 'was' 'soft' 'wood' 'or'
 'steel' 'plated']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],167
"['It' 'would' 'not' 'have' 'made' 'much' 'difference' 'to' 'us' 'anyway'
 'but' 'I' 'felt' 'there' 'was' 'more' 'honour' 'in' 'being' 'rammed'
 'you' 'know']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
['Then' 'I' 'knew' 'all' 'about' 'it'],[0 0 0 0 0 0],167
['It' 'was' 'a' 'ram'],[0 0 0 0],167
['We' 'opened' 'out'],[0 0 0],167
"['I' 'am' 'not' 'exaggerating' 'we' 'opened' 'out' 'sir' 'like' 'a'
 'cardboard' 'box']",[0 0 0 0 0 0 0 0 0 0 0 0],167
"['The' 'other' 'ship' 'cut' 'us' 'two-thirds' 'through' 'a' 'little'
 'behind' 'the' 'break' 'of' 'the' ""fo'c'sle""]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
['Our' 'decks' 'split' 'up' 'lengthways'],[0 0 0 0 0],167
"['The' 'mizzen-mast' 'bounded' 'out' 'of' 'its' 'place' 'and' 'we'
 'heeled' 'over']",[0 0 0 0 0 0 0 0 0 0 0],167
['Then' 'the' 'other' 'ship' 'blew' 'a' 'fog-horn'],[0 0 0 0 0 0 0],167
"['I' 'remember' 'thinking' 'as' 'I' 'took' 'water' 'from' 'the' 'port'
 'bulwark' 'that' 'this' 'was' 'rather' 'ostentatious' 'after' 'she' 'had'
 'done' 'all' 'the' 'mischief']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['After' 'that' 'I' 'was' 'a' 'mile' 'and' 'a' 'half' 'under' 'sea'
 'trying' 'to' 'go' 'to' 'sleep' 'as' 'hard' 'as' 'I' 'could']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
['Some' 'one' 'caught' 'hold' 'of' 'my' 'hair' 'and' 'waked' 'me' 'up'],[0 0 0 0 0 0 0 0 0 0 0],167
"['I' 'was' 'hanging' 'to' 'what' 'was' 'left' 'of' 'one' 'of' 'our'
 'boats' 'under' 'the' 'lee' 'of' 'a' 'large' 'English' 'ironclad']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['There' 'were' 'two' 'men' 'with' 'me' 'the' 'three' 'of' 'us' 'began'
 'to' 'yell']",[0 0 0 1 0 0 0 0 0 0 0 0 0],167
"['A' 'man' 'on' 'the' 'ship' 'sings' 'out' 'Can' 'you' 'climb' 'on'
 'board' 'if' 'we' 'throw' 'you' 'a' 'rope']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],167
"['They' ""weren't"" 'going' 'to' 'let' 'down' 'a' 'fine' 'new'
 ""man-of-war's"" 'boat' 'to' 'pick' 'up' 'three' 'half-drowned' 'rats']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],167
['We' 'accepted' 'the' 'invitation'],[0 0 0 0],167
"['We' 'climbed' 'I' 'the' 'engineer' 'and' 'the' ""ship's"" 'boy']",[0 0 0 0 0 0 0 0 1],167
"['About' 'half' 'an' 'hour' 'later' 'the' 'fog' 'cleared' 'entirely'
 'except' 'for' 'the' 'half' 'of' 'the' 'boat' 'away' 'in' 'the' 'offing'
 'there' 'was' 'neither' 'stick' 'nor' 'string' 'on' 'the' 'sea' 'to'
 'show' 'that' 'the' 'Hespa' 'had' 'been' 'cut' 'down']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",167
['And' 'what' 'do' 'you' 'think' 'of' 'that' 'now'],[0 0 0 0 0 0 0 0],167
['said' 'the' 'man' 'from' 'Saigon'],[0 0 1 0 0],167
"['Hans' 'Breitmann' 'paddled' 'across' 'the' 'deck' 'in' 'his' 'pink'
 'pyjamas' 'a' 'cup' 'of' 'tea' 'in' 'one' 'hand' 'and' 'a' 'cheroot' 'in'
 'the' 'other' 'when' 'the' 'steamer' 'was' 'sweltering' 'down' 'the'
 'coast' 'on' 'her' 'way' 'to' 'Singapur']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['He' 'drank' 'beer' 'all' 'day' 'and' 'all' 'night' 'and' 'played' 'a'
 'game' 'called' 'Scairt' 'with' 'three' 'compatriots']",[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],168
"['I' 'haf' 'washed' 'said' 'he' 'in' 'a' 'voice' 'of' 'thunder' 'but'
 'dere' 'is' 'no' 'use' 'washing' 'on' 'these' 'hell-seas']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Look' 'at' 'me' 'I' 'am' 'still' 'all' 'wet' 'and' 'schweatin'],[0 0 0 0 0 0 0 0 0 0],168
['It' 'is' 'der' 'tea' 'dot' 'makes' 'me' 'so'],[0 0 0 0 0 0 0 0],168
['Boy' 'bring' 'me' 'Bilsener' 'on' 'ice'],[1 0 0 0 0 0],168
"['You' 'will' 'die' 'if' 'you' 'drink' 'beer' 'before' 'breakfast' 'said'
 'one' 'man']",[0 0 0 0 0 0 0 0 0 0 0 1],168
"['Beer' 'is' 'the' 'worst' 'thing' 'in' 'the' 'world' 'for' 'Ya' 'I'
 'know' 'der' 'liver']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['I' 'haf' 'no' 'liver' 'und' 'I' 'shall' 'not' 'die'],[0 0 0 0 0 0 0 0 0],168
"['At' 'least' 'I' 'will' 'not' 'die' 'obon' 'dese' 'benny' 'sdeamers'
 'dot' 'haf' 'no' 'beer' 'fit' 'to' 'trink']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['If' 'I' 'should' 'haf' 'died' 'I' 'will' 'haf' 'don' 'so' 'a' 'hoondert'
 'dimes' 'before' 'now' 'in' 'Shermany' 'in' 'New' 'York' 'in' 'Japon'
 'in' 'Assam' 'und' 'all' 'over' 'der' 'inside' 'bans' 'of' 'South'
 'Amerique']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Also' 'in' 'Shamaica' 'should' 'I' 'hat' 'died' 'or' 'in' 'Siam' 'but'
 'I' 'am' 'here' 'und' 'der' 'are' 'my' 'orchits' 'dot' 'I' 'have'
 'drafelled' 'all' 'the' 'vorld' 'round' 'to' 'find']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['He' 'pointed' 'towards' 'the' 'wheel' 'where' 'in' 'two' 'rough'
 'wooden' 'boxes' 'lay' 'a' 'mass' 'of' 'shrivelled' 'vegetation'
 'supposed' 'by' 'all' 'the' 'ship' 'to' 'represent' 'Assam' 'orchids'
 'of' 'fabulous' 'value']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Now' 'orchids' 'do' 'not' 'grow' 'in' 'the' 'main' 'streets' 'of'
 'towns' 'and' 'Hans' 'Breitmann' 'had' 'gone' 'far' 'to' 'get' 'his']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['There' 'was' 'nothing' 'that' 'he' 'had' 'not' 'collected' 'that' 'year'
 'from' 'king-crabs' 'to' 'white' 'kangaroos']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Lisden' 'now' 'said' 'he' 'after' 'he' 'had' 'been' 'speaking' 'for'
 'not' 'much' 'more' 'than' 'ten' 'minutes' 'without' 'a' 'pause' 'Lisden'
 'und' 'I' 'will' 'dell' 'you' 'a' 'sdory' 'to' 'show' 'how' 'bad' 'und'
 'worse' 'it' 'is' 'to' 'go' 'gollectin' 'und' 'belief' 'vot' 'anoder'
 'fool' 'haf' 'said']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",168
"['Dis' 'was' 'in' 'Uraguay' 'which' 'was' 'in' 'Amerique' 'North' 'or'
 'Sout' 'you' 'would' 'not' 'know' 'und' 'I' 'was' 'hoontin' 'orchits'
 'und' 'aferydings' 'else' 'dot' 'I' 'could' 'back' 'in' 'my' 'kanasters'
 'dot' 'is' 'drafelling' 'sbecimen-gaces']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Dere' 'vas' 'den' 'mit' 'me' 'anoder' 'man' 'Reingelder' 'dot' 'vas'
 'his' 'name' 'und' 'he' 'vas' 'hoontin' 'also' 'but' 'only'
 'coral-snakes' 'joost' 'Uraguay' 'coral-snakes' 'aferykind' 'you' 'could'
 'imagine']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['I' 'dell' 'you' 'a' 'coral-snake' 'is' 'a' 'peauty' 'all' 'red' 'und'
 'white' 'like' 'coral' 'dot' 'has' 'been' 'gestrung' 'in' 'bands' 'upon'
 'der' 'neck' 'of' 'a' 'girl']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],168
"['Dere' 'is' 'one' 'snake' 'howefer' 'dot' 'we' 'who' 'gollect' 'know'
 'ash' 'der' 'Sherman' 'Flag' 'pecause' 'id' 'is' 'red' 'und' 'plack'
 'und' 'white' 'joost' 'like' 'a' 'sausage' 'mit' 'druffles']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Reingelder' 'he' 'was' 'naturalist' 'goot' 'man' 'goot' 'trinker'
 'better' 'as' 'me']",[0 0 0 0 0 1 0 0 0 0 0],168
"['By' 'Gott' 'said' 'Reingelder' 'I' 'will' 'get' 'a' 'Sherman' 'Flag'
 'snake' 'or' 'I' 'will' 'die']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],168
"['Und' 'we' 'toorned' 'all' 'Uraguay' 'upside-behint' 'all' 'pecause' 'of'
 'dot' 'Sherman' 'Flag']",[0 0 0 0 0 0 0 0 0 0 0 0],168
"['Von' 'day' 'when' 'we' 'was' 'in' 'none' 'knows' 'where' 'shwingin' 'in'
 'our' 'hummocks' 'among' 'der' 'woods' 'oop' 'comes' 'a' 'natif' 'woman'
 'mit' 'a' 'Sherman' 'Flag' 'in' 'a' 'bickle' 'bottle' 'my'
 'bickle-bottle' 'und' 'we' 'both' 'fell' 'from' 'our' 'hummocks' 'flat'
 'ubon' 'our' 'pot' 'what' 'you' 'call' 'stomach' 'mit' 'shoy' 'at' 'dis'
 'thing']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",168
"['Now' 'I' 'was' 'gollectin' 'orchits' 'also' 'und' 'I' 'knowed' 'dot'
 'der' 'idee' 'of' 'life' 'to' 'Reingelder' 'vas' 'dis' 'Sherman' 'Flag']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Derefore' 'I' 'bicked' 'myselfs' 'oop' 'und' 'I' 'said' 'Reingelder'
 'dot' 'is' 'YOUR' 'find']",[0 0 0 0 0 0 0 0 0 0 0 0 0],168
"[""Heart's"" 'true' 'friend' 'dou' 'art' 'a' 'goot' 'man' 'said'
 'Reingelder' 'und' 'mit' 'dot' 'he' 'obens' 'der' 'bickle-bottle' 'und'
 'der' 'natif' 'woman' 'she' 'shqueals' 'Herr' 'Gott']",[0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],168
['It' 'will' 'bite'],[0 0 0],168
"['I' 'said' 'pecause' 'in' 'Uraguay' 'a' 'man' 'must' 'be' 'careful' 'of'
 'der' 'insects' 'Reingelder' 'shpifligate' 'her' 'in' 'der' 'alcohol'
 'und' 'den' 'she' 'will' 'be' 'all' 'right']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Nein' 'said' 'Reingelder' 'I' 'will' 'der' 'shnake' 'alife' 'examine'],[0 0 0 0 0 0 0 0 0],168
['Dere' 'is' 'no' 'fear'],[0 0 0 0],168
['Der' 'coral-shnakes' 'are' 'mitout' 'shting-apparatus' 'brofided'],[0 0 0 0 0 0],168
"['Boot' 'I' 'looked' 'at' 'her' 'het' 'und' 'she' 'vas' 'der' 'het' 'of'
 'a' 'boison-shnake' 'der' 'true' 'viper' 'cranium' 'narrow' 'und'
 'contract']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['It' 'is' 'not' 'goot' 'said' 'I' 'she' 'may' 'bite' 'und' 'den' 'we'
 'are' 'tree' 'hoondert' 'mile' 'from' 'aferywheres']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Broduce' 'der' 'alcohol' 'und' 'bickle' 'him' 'alife'],[0 0 0 0 0 0 0],168
"['Reingelder' 'he' 'had' 'him' 'in' 'his' 'hand' 'grawlin' 'und' 'grawlin'
 'as' 'slow' 'as' 'a' 'woorm' 'und' 'dwice' 'as' 'guiet']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Nonsense' 'says' 'Reingelder'],[0 0 0],168
"['Yates' 'haf' 'said' 'dot' 'not' 'von' 'of' 'der' 'coral-shnakes' 'haf'
 'der' 'sack' 'of' 'boison']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Yates' 'vas' 'der' 'crate' 'authorite' 'ubon' 'der' 'reptilia' 'of'
 'Sout' 'Amerique']",[0 0 0 0 0 0 0 0 0 0 0],168
['He' 'haf' 'written' 'a' 'book'],[0 0 0 0 0],168
"['You' 'do' 'not' 'know' 'of' 'course' 'but' 'he' 'vas' 'a' 'crate'
 'authorite']",[0 0 0 0 0 0 0 0 0 0 0 0],168
"['I' 'gum' 'my' 'eye' 'upon' 'der' 'Sherman' 'Flag' 'grawlin' 'und'
 'grawlin' 'in' ""Reingelder's"" 'fist' 'und' 'der' 'het' 'vas' 'not' 'der'
 'het' 'of' 'innocence']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Mein' 'Gott' 'I' 'said'],[0 0 0 0],168
"['It' 'is' 'you' 'dot' 'will' 'get' 'der' 'sack' 'der' 'sack' 'from' 'dis'
 'life' 'here' 'pelow']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Den' 'you' 'may' 'haf' 'der' 'shnake' 'says' 'Reingelder' 'pattin' 'it'
 'ubon' 'her' 'het']",[0 0 0 0 0 0 0 0 0 0 0 0 0],168
['See' 'now' 'I' 'will' 'show' 'you' 'vat' 'Yates' 'haf' 'written'],[0 0 0 0 0 0 0 0 0 0],168
"['Uud' 'mit' 'dot' 'he' 'went' 'indo' 'his' 'dent' 'unt' 'brung' 'out'
 'his' 'big' 'book' 'of' 'Yates' 'der' 'Sherman' 'Flag' 'grawlin' 'in'
 'his' 'fist']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Yates' 'haf' 'said' 'said' 'Reingelder' 'und' 'he' 'throwed' 'oben'
 'der' 'book' 'in' 'der' 'fork' 'of' 'his' 'fist' 'und' 'read' 'der'
 'passage' 'proofin' 'conglusivement' 'dot' 'nefer' 'coral-shnake' 'bite'
 'vas' 'boison']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Den' 'he' 'shut' 'der' 'book' 'mit' 'a' 'bang' 'und' 'dot' 'shqueeze'
 'der' 'Sherman' 'Flag' 'und' 'she' 'nip' 'once' 'und' 'dwice']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Der' 'liddle' 'fool' 'he' 'haf' 'bit' 'me' 'says' 'Reingelder'],[0 0 0 0 0 0 0 0 0],168
"['Dese' 'things' 'was' 'before' 'we' 'know' 'apout' 'der'
 'permanganat-potash' 'injection']",[0 0 0 0 0 0 0 0 0 0],168
['I' 'was' 'discomfordable'],[0 0 0],168
"['Die' 'oop' 'der' 'arm' 'Reingelder' 'said' 'I' 'und' 'trink' 'whisky'
 'ontil' 'you' 'can' 'no' 'more' 'trink']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['Trink' 'ten' 'tousand' 'tevils'],[0 0 0 0],168
"['I' 'will' 'go' 'to' 'dinner' 'said' 'Reingelder' 'und' 'he' 'put' 'her'
 'afay' 'und' 'it' 'vas' 'very' 'red' 'mit' 'emotion']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['We' 'lifed' 'upon' 'soup' 'horse-flesh' 'und' 'beans' 'for' 'dinner'
 'but' 'before' 'we' 'vas' 'eaten' 'der' 'soup' 'Reingelder' 'he' 'haf'
 'hold' 'of' 'his' 'arm' 'und' 'cry' 'It' 'is' 'genumben' 'to' 'der'
 'clavicle']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['I' 'am' 'a' 'dead' 'man' 'und' 'Yates' 'he' 'haf' 'lied' 'in' 'brint'],[0 0 0 0 1 0 0 0 0 0 0 0],168
"['I' 'dell' 'you' 'it' 'vas' 'most' 'sad' 'for' 'der' 'symbtoms' 'dot'
 'came' 'vas' 'all' 'dose' 'of' 'strychnine']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['He' 'vas' 'doubled' 'into' 'big' 'knots' 'und' 'den' 'undoubled' 'und'
 'den' 'redoubled' 'mooch' 'worse' 'dan' 'pefore' 'und' 'he' 'frothed']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['I' 'vas' 'mit' 'him' 'saying' 'Reingelder' 'dost' 'dou' 'know' 'me'],[0 0 0 0 0 0 0 0 0 0],168
"['but' 'he' 'himself' 'der' 'inward' 'gonsciousness' 'part' 'was' 'peyond'
 'knowledge' 'und' 'so' 'I' 'know' 'he' 'vas' 'not' 'in' 'bain']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['Den' 'he' 'wrop' 'himself' 'oop' 'in' 'von' 'dremendous' 'knot' 'und'
 'den' 'he' 'died' 'all' 'alone' 'mit' 'me' 'in' 'Uraguay']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
"['I' 'was' 'sorry' 'for' 'I' 'lofed' 'Reingelder' 'und' 'I' 'puried' 'him'
 'und' 'den' 'I' 'took' 'der' 'coral-shnake' 'dot' 'Sherman' 'Flag' 'so'
 'bad' 'und' 'dreacherous' 'und' 'I' 'bickled' 'him' 'alife']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],168
['So' 'I' 'got' 'him' 'und' 'so' 'I' 'lost' 'Reingelder'],[0 0 0 0 0 0 0 0 0],168
"['His' 'Royal' 'Highness' 'Abdur' 'Rahman' 'Amir' 'of' 'Afghanistan' 'G'
 'C' 'S' 'I' 'and' 'trusted' 'ally' 'of' 'Her' 'Imperial' 'Majesty' 'the'
 'Queen' 'of' 'England' 'and' 'Empress' 'of' 'India' 'is' 'a' 'gentleman'
 'for' 'whom' 'all' 'right-thinking' 'people' 'should' 'have' 'a'
 'profound' 'regard']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0]",169
"['Like' 'most' 'other' 'rulers' 'he' 'governs' 'not' 'as' 'he' 'would'
 'but' 'as' 'he' 'can' 'and' 'the' 'mantle' 'of' 'his' 'authority'
 'covers' 'the' 'most' 'turbulent' 'race' 'under' 'the' 'stars']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],169
"['To' 'the' 'Afghan' 'neither' 'life' 'property' 'law' 'nor' 'kingship'
 'are' 'sacred' 'when' 'his' 'own' 'lusts' 'prompt' 'him' 'to' 'rebel']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],169
"['He' 'is' 'a' 'thief' 'by' 'instinct' 'a' 'murderer' 'by' 'heredity'
 'and' 'training' 'and' 'frankly' 'and' 'bestially' 'immoral' 'by' 'all'
 'three']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],169
"['nan' 'the' 'less' 'he' 'has' 'his' 'own' 'crooked' 'notions' 'of'
 'honour' 'and' 'his' 'character' 'is' 'fascinating' 'to' 'study']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],169
